id,pokemon_id,ability1_id,ability2_id,ability_hidden_id,type1,type2,egg_group1,egg_group2,height,weight,color,actual_color,shape,male_ratio,female_ratio,growth_rate,catch_rate,hatch_cycles,base_friendship,base_hp,base_attack,base_defense,base_sp_attack,base_sp_defense,base_speed,yield_base_exp,yield_hp,yield_attack,yield_defense,yield_sp_attack,yield_sp_defense,yield_speed,gen
1030,10258,121,,,fairy,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1031,10259,121,,,fighting,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1032,10260,121,,,fire,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1033,10261,121,,,flying,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1034,10262,121,,,ghost,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1035,10263,121,,,grass,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1036,10264,121,,,ground,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1037,10265,121,,,ice,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1038,10266,121,,,poison,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1039,10267,121,,,psychic,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1040,10268,121,,,rock,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1041,10269,121,,,steel,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1042,10270,121,,,water,,undiscovered,,320,32000,white,white,quadruped,0,0,slow,3,120,0,120,120,120,120,120,120,324,3,0,0,0,0,0,8
1043,10272,131,,,normal,fairy,fairy,,150,3200,white,white,bipedal-tailed,0,0,fast,255,20,50,103,60,126,80,126,50,425,2,0,0,0,0,0,8
1044,10273,69,91,104,water,,water-2,,100,1800,green,green,fins,0,0,medium-fast,25,40,50,70,92,65,80,55,98,161,0,0,0,0,0,2,8
1045,10274,55,,39,ice,,field,,70,4000,white,white,bipedal-tailless,0,0,medium-slow,120,20,50,70,90,45,15,45,50,63,-1,-1,-1,-1,-1,-1,8
1046,10275,161,,,fire,psychic,field,,130,9290,blue,blue,quadruped,0,0,medium-slow,60,20,50,105,30,105,140,105,55,189,0,0,0,2,0,0,8
1047,10276,255,,161,ice,,field,,170,12000,white,white,?,0,0,?,-1,-1,-1,105,140,55,30,55,95,-1,-1,-1,-1,-1,-1,-1,8
1048,10277,161,,,ice,fire,field,,170,12000,white,white,quadruped,0,0,medium-slow,60,20,50,105,160,55,30,55,135,189,-1,-1,-1,-1,-1,-1,8
1049,10278,254,,,ground,ghost,mineral,amorphous,50,150,black,black,head-arms,0,0,medium-fast,190,25,50,38,55,85,30,65,30,61,-1,-1,-1,-1,-1,-1,8
1050,10279,1,133,106,poison,,mineral,,2100,0,green,green,?,0,0,?,-1,-1,-1,80,95,82,60,82,75,-1,-1,-1,-1,-1,-1,-1,8
1051,10288,250,,,ground,steel,water-1,amorphous,70,2050,green,green,fins,0,0,medium-fast,75,20,70,109,81,99,66,84,32,165,-1,-1,-1,-1,-1,-1,8
1052,10289,144,,,flying,,undiscovered,,140,6300,green,green,wings-single,100,0,slow,3,120,90,79,100,80,110,90,121,290,0,0,0,0,0,3,8
1053,10290,10,,,electric,flying,undiscovered,,300,6100,blue,blue,bipedal-tailed,100,0,slow,3,120,90,79,105,70,145,80,101,290,0,0,0,3,0,0,8
1054,10291,22,,,ground,flying,undiscovered,,130,6800,brown,brown,quadruped,100,0,slow,3,120,90,89,145,90,105,80,91,300,0,3,0,0,0,0,8
1055,10292,164,,,dragon,ice,undiscovered,,330,32500,gray,gray,bipedal-tailed,0,0,slow,3,120,0,125,170,100,120,90,95,350,0,3,0,0,0,0,8
1056,10293,163,,,dragon,ice,undiscovered,,360,32500,gray,gray,bipedal-tailed,0,0,slow,3,120,0,125,120,90,170,100,95,350,0,0,0,3,0,0,8
1057,10295,32,,,normal,fighting,undiscovered,,60,650,white,white,bipedal-tailless,0,0,slow,3,120,100,100,128,90,77,77,128,270,0,1,1,0,0,1,8
1058,10296,88,,,bug,steel,undiscovered,,150,8250,purple,purple,bipedal-tailless,0,0,slow,3,120,0,71,120,95,120,95,99,300,0,1,0,1,0,1,8
1059,10297,88,,,bug,steel,undiscovered,,150,8250,purple,purple,bipedal-tailless,0,0,slow,3,120,0,71,120,95,120,95,99,300,0,1,0,1,0,1,8
1060,10298,88,,,bug,steel,undiscovered,,150,8250,purple,purple,bipedal-tailless,0,0,slow,3,120,0,71,120,95,120,95,99,300,0,1,0,1,0,1,8
1061,10299,88,,,bug,steel,undiscovered,,150,8250,purple,purple,bipedal-tailless,0,0,slow,3,120,0,71,120,95,120,95,99,300,0,1,0,1,0,1,8
1062,10300,210,,,water,dark,water-1,,150,4000,blue,blue,bipedal-tailless,0,0,medium-slow,45,20,70,72,95,67,103,71,122,239,0,0,0,0,0,3,8
1063,10301,210,,,water,dark,undiscovered,,150,4000,blue,blue,bipedal-tailless,100,0,medium-slow,45,20,70,72,145,67,153,71,132,288,0,0,0,0,0,3,8
1064,10307,19,14,132,bug,flying,bug,,120,1700,white,white,wings-multiple,0,0,medium-fast,45,15,70,80,52,50,90,50,89,185,1,0,0,1,0,1,8
1065,10330,166,,,fairy,,undiscovered,,20,90,white,white,head-arms,0,100,medium-fast,120,20,70,74,65,67,125,128,92,243,0,0,0,0,2,0,8
1066,10344,51,151,172,psychic,,field,,60,850,white,white,?,0,100,?,-1,-1,-1,74,48,76,83,81,104,-1,-1,-1,-1,-1,-1,-1,8
1067,10345,176,,,steel,ghost,mineral,,170,5300,brown,brown,head-base,0,0,medium-fast,45,20,50,60,140,50,140,50,60,250,0,2,0,1,0,0,8
1068,10346,53,119,15,ghost,grass,amorphous,,30,350,brown,brown,head,0,0,medium-fast,120,20,50,44,66,70,44,55,56,67,0,0,1,0,0,0,8
1069,10347,53,119,15,ghost,grass,amorphous,,50,750,brown,brown,head,0,0,medium-fast,120,20,50,54,66,70,44,55,46,67,0,0,1,0,0,0,8
1070,10348,53,119,15,ghost,grass,amorphous,,80,1500,brown,brown,head,0,0,medium-fast,120,20,50,59,66,70,44,55,41,67,0,0,1,0,0,0,8
1071,10349,53,119,15,ghost,grass,amorphous,,70,950,brown,brown,head-base,0,0,medium-fast,60,20,50,55,85,122,58,75,99,173,0,0,2,0,0,0,8
1072,10350,53,119,15,ghost,grass,amorphous,,110,1400,brown,brown,head-base,0,0,medium-fast,60,20,50,75,95,122,58,75,69,173,0,0,2,0,0,0,8
1073,10351,53,119,15,ghost,grass,amorphous,,170,3900,brown,brown,head-base,0,0,medium-fast,60,20,50,85,100,122,58,75,54,173,0,0,2,0,0,0,8
1074,10352,187,,,fairy,,undiscovered,,300,21500,blue,blue,quadruped,0,0,slow,45,120,0,126,131,95,131,98,99,340,3,0,0,0,0,0,8
1075,10353,211,,,dragon,ground,undiscovered,,500,30500,green,green,serpentine,0,0,?,-1,-1,-1,108,100,121,81,95,95,-1,-1,-1,-1,-1,-1,-1,8
1076,10354,188,,,dragon,ground,undiscovered,,120,3350,black,black,quadruped,0,0,slow,3,120,0,54,100,71,61,85,115,243,3,0,0,0,0,0,8
1077,10355,211,,,dragon,ground,undiscovered,,120,3350,black,black,quadruped,0,0,slow,3,120,0,54,100,71,61,85,115,243,3,0,0,0,0,0,8
1078,10356,211,,,dragon,ground,undiscovered,,450,61000,black,black,bipedal-tailed,0,0,slow,3,120,0,216,100,121,91,95,85,354,3,0,0,0,0,0,8
1079,10357,156,,,rock,fairy,undiscovered,,110,2780,pink,pink,head-arms,0,0,slow,3,25,50,50,160,110,160,110,110,315,0,0,1,0,2,0,8
1080,10358,170,,,psychic,dark,undiscovered,,650,49000,purple,purple,bipedal-tailed,0,0,slow,3,120,100,80,160,60,170,130,80,306,0,0,0,3,0,0,8
1081,10359,91,,,normal,,field,,140,6000,brown,brown,quadruped,0,0,medium-fast,127,15,70,88,110,60,55,60,45,146,0,2,0,0,0,0,8
1082,10360,26,,,bug,electric,bug,,260,14750,blue,blue,insectoid,0,0,medium-fast,45,15,50,77,70,90,145,75,43,225,0,0,0,3,0,0,8
1083,10361,216,,,electric,flying,flying,,60,340,yellow,yellow,wings-single,0,0,medium-fast,45,20,70,75,70,70,98,70,93,167,0,0,0,2,0,0,8
1084,10362,216,,,psychic,flying,flying,,60,340,pink,pink,wings-single,0,0,medium-fast,45,20,70,75,70,70,98,70,93,167,0,0,0,2,0,0,8
1085,10363,216,,,ghost,flying,flying,,60,340,purple,purple,wings-single,0,0,medium-fast,45,20,70,75,70,70,98,70,93,167,0,0,0,2,0,0,8
1086,10364,175,,,bug,fairy,bug,fairy,40,200,yellow,yellow,wings-multiple,0,0,medium-fast,75,20,50,60,55,60,95,70,124,162,0,0,0,0,0,2,8
1087,10365,20,,,rock,,field,,50,919,brown,brown,quadruped,0,0,medium-fast,190,15,50,45,65,40,30,40,60,56,0,1,0,0,0,0,8
1088,10366,51,72,99,rock,,field,,110,2500,red,red,bipedal-tailed,0,0,medium-fast,90,15,50,85,115,75,55,75,82,170,0,2,0,0,0,0,8
1089,10367,181,,,rock,,field,,80,2500,brown,brown,quadruped,0,0,medium-fast,90,15,50,75,117,65,55,65,110,170,0,2,0,0,0,0,8
1090,10368,208,,,water,,water-2,,819,7859,blue,blue,multiple,0,0,fast,60,15,50,45,140,130,140,135,30,217,1,0,0,0,0,0,8
1091,10369,199,,,water,bug,water-1,bug,310,21750,green,green,insectoid,0,0,medium-fast,100,15,50,68,70,92,50,132,42,159,0,0,0,0,2,0,8
1092,10370,102,,,grass,,grass,,150,5800,pink,pink,bipedal-tailless,0,0,medium-fast,75,20,50,70,105,90,80,90,45,168,0,2,0,0,0,0,8
1093,10371,212,,,poison,fire,monster,dragon,210,8100,black,black,quadruped,0,100,medium-fast,45,20,50,68,64,60,111,60,117,168,0,0,0,0,0,2,8
1094,10372,225,,,bug,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1095,10373,225,,,dark,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1096,10374,225,,,dragon,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1097,10375,225,,,electric,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1098,10376,225,,,fairy,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1099,10377,225,,,fighting,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1100,10378,225,,,fire,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1101,10379,225,,,flying,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1102,10380,225,,,ghost,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1103,10381,225,,,grass,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1104,10382,225,,,ground,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1105,10383,225,,,ice,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1106,10384,225,,,poison,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1107,10385,225,,,psychic,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1108,10386,225,,,rock,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1109,10387,225,,,steel,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1110,10388,225,,,water,,undiscovered,,229,10050,gray,gray,quadruped,0,0,slow,3,120,0,95,95,95,95,95,95,285,3,0,0,0,0,0,8
1111,10395,197,,,rock,flying,mineral,,30,4000,brown,brown,head,0,0,medium-slow,30,25,70,60,60,100,60,100,60,154,0,0,1,0,1,0,8
1112,10396,5,,,electric,steel,field,fairy,60,1300,gray,gray,bipedal-tailed,0,0,medium-fast,180,10,50,65,98,63,40,73,96,152,0,2,0,0,0,0,8
1113,10397,209,,,ghost,fairy,amorphous,,20,70,yellow,yellow,serpentine,0,0,medium-fast,45,20,50,55,90,80,50,105,96,167,0,0,0,0,2,0,8
1114,10398,209,,,ghost,fairy,amorphous,,40,280,yellow,yellow,serpentine,0,0,medium-fast,45,20,50,55,90,80,50,105,96,167,0,0,0,0,2,0,8
1115,10399,209,,,ghost,fairy,amorphous,,40,280,yellow,yellow,serpentine,0,0,medium-fast,45,20,50,55,90,80,50,105,96,167,0,0,0,0,2,0,8
1116,10400,142,,,dragon,fighting,dragon,,240,20750,gray,gray,bipedal-tailed,0,0,slow,45,40,50,75,110,125,100,105,85,270,0,0,3,0,0,0,8
1117,10401,232,,,psychic,steel,undiscovered,,380,46000,yellow,yellow,quadruped,0,0,slow,255,120,0,97,157,127,113,109,77,340,0,3,0,0,0,0,8
1118,10402,232,,,psychic,ghost,undiscovered,,420,35000,blue,blue,wings-single,0,0,slow,255,120,0,97,113,109,157,127,77,340,0,0,0,3,0,0,8
1119,10403,233,,,psychic,dragon,undiscovered,,750,23000,yellow,yellow,wings-multiple,0,0,slow,255,120,0,97,167,97,167,97,129,339,0,1,0,1,0,1,8
1120,10405,89,,,steel,,undiscovered,,2500,0,gray,gray,bipedal-tailless,0,0,slow,-1,-1,-1,135,143,143,80,65,34,-1,-1,-1,-1,-1,-1,-1,8
1121,10406,65,,229,grass,,field,grass,300,0,green,green,bipedal-tailless,0,0,medium-slow,-1,-1,-1,100,125,90,60,70,85,-1,-1,-1,-1,-1,-1,-1,8
1122,10407,66,,236,fire,,field,human-like,300,0,white,white,bipedal-tailed,0,0,medium-slow,-1,-1,-1,80,116,75,65,75,119,-1,-1,-1,-1,-1,-1,-1,8
1123,10408,67,,97,water,,water-1,field,300,0,blue,blue,bipedal-tailed,0,0,medium-slow,-1,-1,-1,70,85,65,125,65,120,-1,-1,-1,-1,-1,-1,-1,8
1124,10409,46,127,240,flying,steel,flying,,1400,0,purple,purple,wings-single,0,0,medium-slow,-1,-1,-1,98,87,105,53,85,67,-1,-1,-1,-1,-1,-1,-1,8
1125,10410,68,119,140,bug,psychic,bug,,1400,0,red,red,wings-single,0,0,medium-fast,-1,-1,-1,60,45,110,80,120,90,-1,-1,-1,-1,-1,-1,-1,8
1126,10411,173,75,33,water,rock,monster,water-1,2400,0,green,green,quadruped,0,0,medium-fast,-1,-1,-1,90,115,90,48,68,74,-1,-1,-1,-1,-1,-1,-1,8
1127,10412,243,49,18,rock,fire,mineral,,4200,0,black,black,bipedal-tailless,0,0,medium-slow,-1,-1,-1,110,80,120,80,90,30,-1,-1,-1,-1,-1,-1,-1,8
1128,10413,247,82,55,grass,dragon,grass,dragon,2400,0,green,green,wings-single,0,0,erratic,-1,-1,-1,70,110,80,95,60,70,-1,-1,-1,-1,-1,-1,-1,8
1129,10414,247,82,47,grass,dragon,grass,dragon,2400,0,green,green,quadruped,0,0,erratic,-1,-1,-1,110,85,80,100,80,30,-1,-1,-1,-1,-1,-1,-1,8
1130,10415,245,61,8,ground,,field,dragon,2200,0,green,green,serpentine,0,0,medium-fast,-1,-1,-1,72,107,125,65,70,71,-1,-1,-1,-1,-1,-1,-1,8
1131,10416,241,,,flying,water,water-1,flying,80,1800,blue,blue,wings-single,0,0,medium-fast,45,20,50,70,85,55,85,95,85,166,-1,-1,-1,-1,-1,-1,8
1132,10417,241,,,flying,water,water-1,flying,80,1800,blue,blue,wings-single,0,0,medium-fast,45,20,50,70,85,55,85,95,85,166,-1,-1,-1,-1,-1,-1,8
1133,10418,244,58,101,electric,poison,human-like,,160,4000,purple,purple,bipedal-tailed,0,0,medium-slow,45,25,50,75,98,70,114,70,75,176,-1,-1,-1,-1,-1,-1,8
1134,10419,244,57,101,electric,poison,human-like,,2400,0,purple,purple,bipedal-tailed,0,0,medium-slow,-1,-1,-1,75,98,70,114,70,75,-1,-1,-1,-1,-1,-1,-1,8
1135,10420,244,58,101,electric,poison,human-like,,2400,0,purple,purple,bipedal-tailed,0,0,medium-slow,-1,-1,-1,75,98,70,114,70,75,-1,-1,-1,-1,-1,-1,-1,8
1136,10421,18,73,49,fire,bug,bug,,7500,0,red,red,tentacles,0,0,medium-fast,-1,-1,-1,100,115,65,90,90,65,-1,-1,-1,-1,-1,-1,-1,8
1137,10424,131,107,156,psychic,fairy,fairy,,2600,0,pink,pink,head-base,0,100,slow,-1,-1,-1,57,90,95,136,103,29,-1,-1,-1,-1,-1,-1,-1,8
1138,10425,158,119,124,dark,fairy,fairy,human-like,3200,0,purple,purple,bipedal-tailless,100,0,medium-fast,-1,-1,-1,95,120,65,95,75,60,-1,-1,-1,-1,-1,-1,-1,8
1139,10488,175,,165,fairy,,fairy,amorphous,3000,0,white,white,head-base,0,100,medium-fast,-1,-1,-1,65,60,75,110,121,64,-1,-1,-1,-1,-1,-1,-1,8
1140,10489,248,,,ice,,water-1,field,140,8900,blue,blue,bipedal-tailed,0,0,slow,60,25,50,75,80,70,65,50,130,165,-1,-1,-1,-1,-1,-1,8
1141,10490,20,28,227,psychic,normal,fairy,,90,2800,purple,purple,bipedal-tailed,0,100,fast,-1,-1,-1,70,55,65,95,105,85,-1,-1,-1,-1,-1,-1,-1,8
1142,10491,258,,,electric,dark,field,fairy,30,300,yellow,yellow,bipedal-tailless,0,0,medium-fast,180,10,50,58,95,58,70,58,97,153,-1,-1,-1,-1,-1,-1,8
1143,10492,125,,134,steel,,field,mineral,2300,0,green,green,quadruped,0,0,medium-fast,-1,-1,-1,122,130,69,80,69,30,-1,-1,-1,-1,-1,-1,-1,8
1144,10493,135,134,242,steel,dragon,mineral,dragon,4300,0,white,white,bipedal-tailed,0,0,medium-fast,-1,-1,-1,70,95,115,120,50,85,-1,-1,-1,-1,-1,-1,-1,8
1145,10494,234,,,fairy,steel,undiscovered,,280,35500,blue,blue,quadruped,0,0,slow,10,120,0,92,170,115,80,115,148,360,-1,-1,-1,-1,-1,-1,8
1146,10495,235,,,fighting,steel,undiscovered,,290,78500,red,red,quadruped,0,0,slow,10,120,0,92,130,145,80,145,128,360,-1,-1,-1,-1,-1,-1,8
1147,10496,46,,,poison,dragon,undiscovered,,10000,0,purple,purple,serpentine,0,0,slow,255,120,0,255,115,250,125,250,130,563,-1,-1,-1,-1,-1,-1,8
1148,10497,260,,,fighting,water,undiscovered,,190,10500,gray,gray,bipedal-tailless,0,0,slow,3,120,50,100,130,100,63,60,97,275,-1,-1,-1,-1,-1,-1,8
1149,10498,260,,,fighting,dark,undiscovered,,300,0,gray,gray,bipedal-tailless,0,0,slow,-1,-1,-1,100,130,100,63,60,97,-1,-1,-1,-1,-1,-1,-1,8
1150,10499,260,,,fighting,water,undiscovered,,190,10500,gray,gray,bipedal-tailless,0,0,slow,-1,-1,-1,100,130,100,63,60,97,-1,-1,-1,-1,-1,-1,-1,8
1151,10501,266,,,psychic,ice,undiscovered,,240,80910,white,white,quadruped,0,0,slow,3,120,100,100,165,150,85,130,50,340,-1,-1,-1,-1,-1,-1,8
1152,10502,267,,,psychic,ghost,undiscovered,,240,5360,black,black,quadruped,0,0,slow,3,120,100,100,85,80,165,100,150,340,-1,-1,-1,-1,-1,-1,8
